"date","activity","value","roll","source"
2020-03-10,"Transit stations",93,95.1428571428571,"Google"
2020-03-11,"Transit stations",90,94.2857142857143,"Google"
2020-03-12,"Transit stations",87,93.2857142857143,"Google"
2020-03-13,"Transit stations",82,91.1428571428571,"Google"
2020-03-14,"Transit stations",78,88.5714285714286,"Google"
2020-03-15,"Transit stations",76,85.7142857142857,"Google"
2020-03-16,"Transit stations",75,83,"Google"
2020-03-17,"Transit stations",63,78.7142857142857,"Google"
2020-03-18,"Transit stations",57,74,"Google"
2020-03-19,"Transit stations",53,69.1428571428571,"Google"
2020-03-20,"Transit stations",49,64.4285714285714,"Google"
2020-03-21,"Transit stations",42,59.2857142857143,"Google"
2020-03-22,"Transit stations",39,54,"Google"
2020-03-23,"Transit stations",37,48.5714285714286,"Google"
2020-03-24,"Transit stations",28,43.5714285714286,"Google"
2020-03-25,"Transit stations",24,38.8571428571429,"Google"
2020-03-26,"Transit stations",23,34.5714285714286,"Google"
2020-03-27,"Transit stations",23,30.8571428571429,"Google"
2020-03-28,"Transit stations",22,28,"Google"
2020-03-29,"Transit stations",20,25.2857142857143,"Google"
2020-03-30,"Transit stations",21,23,"Google"
2020-03-31,"Transit stations",21,22,"Google"
2020-04-01,"Transit stations",20,21.4285714285714,"Google"
2020-04-02,"Transit stations",20,21,"Google"
2020-04-03,"Transit stations",21,20.7142857142857,"Google"
2020-04-04,"Transit stations",23,20.8571428571429,"Google"
2020-04-05,"Transit stations",24,21.4285714285714,"Google"
2020-04-06,"Transit stations",21,21.4285714285714,"Google"
2020-04-07,"Transit stations",22,21.5714285714286,"Google"
2020-04-08,"Transit stations",21,21.7142857142857,"Google"
2020-04-09,"Transit stations",22,22,"Google"
2020-04-10,"Transit stations",18,21.5714285714286,"Google"
2020-04-11,"Transit stations",23,21.5714285714286,"Google"
2020-04-12,"Transit stations",22,21.2857142857143,"Google"
2020-04-13,"Transit stations",15,20.4285714285714,"Google"
2020-04-14,"Transit stations",22,20.4285714285714,"Google"
2020-04-15,"Transit stations",22,20.5714285714286,"Google"
2020-04-16,"Transit stations",21,20.4285714285714,"Google"
2020-04-17,"Transit stations",21,20.8571428571429,"Google"
2020-04-18,"Transit stations",23,20.8571428571429,"Google"
2020-04-19,"Transit stations",25,21.2857142857143,"Google"
2020-04-20,"Transit stations",23,22.4285714285714,"Google"
2020-04-21,"Transit stations",23,22.5714285714286,"Google"
2020-04-22,"Transit stations",23,22.7142857142857,"Google"
2020-04-23,"Transit stations",23,23,"Google"
2020-04-24,"Transit stations",25,23.5714285714286,"Google"
2020-04-25,"Transit stations",26,24,"Google"
2020-04-26,"Transit stations",28,24.4285714285714,"Google"
2020-04-27,"Transit stations",24,24.5714285714286,"Google"
2020-04-28,"Transit stations",20,24.1428571428571,"Google"
2020-04-29,"Transit stations",23,24.1428571428571,"Google"
2020-04-30,"Transit stations",22,24,"Google"
2020-05-01,"Transit stations",25,24,"Google"
2020-05-02,"Transit stations",29,24.4285714285714,"Google"
2020-05-03,"Transit stations",26,24.1428571428571,"Google"
2020-05-04,"Transit stations",26,24.4285714285714,"Google"
2020-05-05,"Transit stations",25,25.1428571428571,"Google"
2020-05-06,"Transit stations",26,25.5714285714286,"Google"
2020-05-07,"Transit stations",27,26.2857142857143,"Google"
2020-05-08,"Transit stations",24,26.1428571428571,"Google"
2020-05-09,"Transit stations",30,26.2857142857143,"Google"
2020-05-10,"Transit stations",25,26.1428571428571,"Google"
2020-05-11,"Transit stations",26,26.1428571428571,"Google"
2020-05-12,"Transit stations",27,26.4285714285714,"Google"
2020-05-13,"Transit stations",26,26.4285714285714,"Google"
2020-05-14,"Transit stations",26,26.2857142857143,"Google"
2020-05-15,"Transit stations",29,27,"Google"
2020-05-16,"Transit stations",32,27.2857142857143,"Google"
2020-05-17,"Transit stations",33,28.4285714285714,"Google"
2020-05-18,"Transit stations",30,29,"Google"
2020-05-19,"Transit stations",31,29.5714285714286,"Google"
2020-05-20,"Transit stations",31,30.2857142857143,"Google"
2020-05-21,"Transit stations",30,30.8571428571429,"Google"
2020-05-22,"Transit stations",31,31.1428571428571,"Google"
2020-05-23,"Transit stations",33,31.2857142857143,"Google"
2020-05-24,"Transit stations",37,31.8571428571429,"Google"
2020-05-25,"Transit stations",28,31.5714285714286,"Google"
2020-05-26,"Transit stations",32,31.7142857142857,"Google"
2020-05-27,"Transit stations",31,31.7142857142857,"Google"
2020-05-28,"Transit stations",32,32,"Google"
2020-05-29,"Transit stations",34,32.4285714285714,"Google"
2020-05-30,"Transit stations",39,33.2857142857143,"Google"
2020-05-31,"Transit stations",39,33.5714285714286,"Google"
2020-06-01,"Transit stations",35,34.5714285714286,"Google"
2020-06-02,"Transit stations",34,34.8571428571429,"Google"
2020-06-03,"Transit stations",32,35,"Google"
2020-06-04,"Transit stations",32,35,"Google"
2020-06-05,"Transit stations",33,34.8571428571429,"Google"
2020-06-06,"Transit stations",35,34.2857142857143,"Google"
2020-06-07,"Transit stations",38,34.1428571428571,"Google"
2020-06-08,"Transit stations",34,34,"Google"
2020-06-09,"Transit stations",34,34,"Google"
2020-06-10,"Transit stations",31,33.8571428571429,"Google"
2020-06-11,"Transit stations",32,33.8571428571429,"Google"
2020-06-12,"Transit stations",34,34,"Google"
2020-06-13,"Transit stations",42,35,"Google"
2020-06-14,"Transit stations",42,35.5714285714286,"Google"
2020-06-15,"Transit stations",38,36.1428571428571,"Google"
2020-06-16,"Transit stations",37,36.5714285714286,"Google"
2020-06-17,"Transit stations",35,37.1428571428571,"Google"
2020-06-18,"Transit stations",34,37.4285714285714,"Google"
2020-06-19,"Transit stations",38,38,"Google"
2020-06-20,"Transit stations",46,38.5714285714286,"Google"
2020-06-21,"Transit stations",43,38.7142857142857,"Google"
2020-06-22,"Transit stations",40,39,"Google"
2020-06-23,"Transit stations",40,39.4285714285714,"Google"
2020-06-24,"Transit stations",39,40,"Google"
2020-06-25,"Transit stations",39,40.7142857142857,"Google"
2020-06-26,"Transit stations",41,41.1428571428571,"Google"
2020-06-27,"Transit stations",43,40.7142857142857,"Google"
2020-06-28,"Transit stations",45,41,"Google"
2020-06-29,"Transit stations",39,40.8571428571429,"Google"
2020-06-30,"Transit stations",37,40.4285714285714,"Google"
2020-07-01,"Transit stations",38,40.2857142857143,"Google"
2020-07-02,"Transit stations",38,40.1428571428571,"Google"
2020-07-03,"Transit stations",42,40.2857142857143,"Google"
2020-07-04,"Transit stations",48,41,"Google"
2020-07-05,"Transit stations",50,41.7142857142857,"Google"
2020-07-06,"Transit stations",42,42.1428571428571,"Google"
2020-07-07,"Transit stations",41,42.7142857142857,"Google"
2020-07-08,"Transit stations",39,42.8571428571429,"Google"
2020-07-09,"Transit stations",40,43.1428571428571,"Google"
2020-07-10,"Transit stations",44,43.4285714285714,"Google"
2020-07-11,"Transit stations",52,44,"Google"
2020-07-12,"Transit stations",53,44.4285714285714,"Google"
2020-07-13,"Transit stations",43,44.5714285714286,"Google"
2020-07-14,"Transit stations",42,44.7142857142857,"Google"
2020-07-15,"Transit stations",40,44.8571428571429,"Google"
2020-07-16,"Transit stations",41,45,"Google"
2020-07-17,"Transit stations",46,45.2857142857143,"Google"
2020-07-18,"Transit stations",52,45.2857142857143,"Google"
2020-07-19,"Transit stations",49,44.7142857142857,"Google"
2020-07-20,"Transit stations",43,44.7142857142857,"Google"
2020-07-21,"Transit stations",42,44.7142857142857,"Google"
2020-07-22,"Transit stations",42,45,"Google"
2020-07-23,"Transit stations",42,45.1428571428571,"Google"
2020-07-24,"Transit stations",45,45,"Google"
2020-07-25,"Transit stations",48,44.4285714285714,"Google"
2020-07-26,"Transit stations",52,44.8571428571429,"Google"
2020-07-27,"Transit stations",41,44.5714285714286,"Google"
2020-07-28,"Transit stations",43,44.7142857142857,"Google"
2020-07-29,"Transit stations",44,45,"Google"
2020-07-30,"Transit stations",44,45.2857142857143,"Google"
2020-07-31,"Transit stations",46,45.4285714285714,"Google"
2020-08-01,"Transit stations",54,46.2857142857143,"Google"
2020-08-02,"Transit stations",55,46.7142857142857,"Google"
2020-08-03,"Transit stations",44,47.1428571428571,"Google"
2020-08-04,"Transit stations",44,47.2857142857143,"Google"
2020-08-05,"Transit stations",44,47.2857142857143,"Google"
2020-08-06,"Transit stations",43,47.1428571428571,"Google"
2020-08-07,"Transit stations",45,47,"Google"
2020-08-08,"Transit stations",52,46.7142857142857,"Google"
2020-08-09,"Transit stations",54,46.5714285714286,"Google"
2020-08-10,"Transit stations",45,46.7142857142857,"Google"
2020-08-11,"Transit stations",44,46.7142857142857,"Google"
2020-08-12,"Transit stations",43,46.5714285714286,"Google"
2020-08-13,"Transit stations",42,46.4285714285714,"Google"
2020-08-14,"Transit stations",45,46.4285714285714,"Google"
2020-08-15,"Transit stations",51,46.2857142857143,"Google"
2020-08-16,"Transit stations",53,46.1428571428571,"Google"
2020-08-17,"Transit stations",45,46.1428571428571,"Google"
2020-08-18,"Transit stations",45,46.2857142857143,"Google"
2020-08-19,"Transit stations",42,46.1428571428571,"Google"
2020-08-20,"Transit stations",45,46.5714285714286,"Google"
2020-08-21,"Transit stations",46,46.7142857142857,"Google"
2020-08-22,"Transit stations",55,47.2857142857143,"Google"
2020-08-23,"Transit stations",55,47.5714285714286,"Google"
2020-08-24,"Transit stations",46,47.7142857142857,"Google"
2020-08-25,"Transit stations",45,47.7142857142857,"Google"
2020-08-26,"Transit stations",48,48.5714285714286,"Google"
2020-08-27,"Transit stations",44,48.4285714285714,"Google"
2020-08-28,"Transit stations",48,48.7142857142857,"Google"
2020-08-29,"Transit stations",55,48.7142857142857,"Google"
2020-08-30,"Transit stations",59,49.2857142857143,"Google"
2020-08-31,"Transit stations",41,48.5714285714286,"Google"
2020-09-01,"Transit stations",48,49,"Google"
2020-09-02,"Transit stations",47,48.8571428571429,"Google"
2020-09-03,"Transit stations",47,49.2857142857143,"Google"
2020-09-04,"Transit stations",52,49.8571428571429,"Google"
2020-09-05,"Transit stations",58,50.2857142857143,"Google"
2020-09-06,"Transit stations",58,50.1428571428571,"Google"
2020-09-07,"Transit stations",51,51.5714285714286,"Google"
2020-09-08,"Transit stations",51,52,"Google"
2020-09-09,"Transit stations",50,52.4285714285714,"Google"
2020-09-10,"Transit stations",52,53.1428571428571,"Google"
2020-09-11,"Transit stations",55,53.5714285714286,"Google"
2020-09-12,"Transit stations",60,53.8571428571429,"Google"
2020-09-13,"Transit stations",62,54.4285714285714,"Google"
2020-09-14,"Transit stations",53,54.7142857142857,"Google"
2020-09-15,"Transit stations",53,55,"Google"
2020-09-16,"Transit stations",52,55.2857142857143,"Google"
2020-09-17,"Transit stations",52,55.2857142857143,"Google"
2020-09-18,"Transit stations",55,55.2857142857143,"Google"
2020-09-19,"Transit stations",59,55.1428571428571,"Google"
2020-09-20,"Transit stations",60,54.8571428571429,"Google"
2020-09-21,"Transit stations",53,54.8571428571429,"Google"
2020-09-22,"Transit stations",53,54.8571428571429,"Google"
2020-09-23,"Transit stations",50,54.5714285714286,"Google"
2020-09-24,"Transit stations",50,54.2857142857143,"Google"
2020-09-25,"Transit stations",53,54,"Google"
2020-09-26,"Transit stations",57,53.7142857142857,"Google"
2020-09-27,"Transit stations",55,53,"Google"
2020-09-28,"Transit stations",52,52.8571428571429,"Google"
2020-09-29,"Transit stations",51,52.5714285714286,"Google"
2020-09-30,"Transit stations",51,52.7142857142857,"Google"
2020-10-01,"Transit stations",51,52.8571428571429,"Google"
2020-10-02,"Transit stations",51,52.5714285714286,"Google"
2020-10-03,"Transit stations",56,52.4285714285714,"Google"
2020-10-04,"Transit stations",52,52,"Google"
2020-10-05,"Transit stations",52,52,"Google"
2020-10-06,"Transit stations",52,52.1428571428571,"Google"
2020-10-07,"Transit stations",51,52.1428571428571,"Google"
2020-10-08,"Transit stations",50,52,"Google"
2020-10-09,"Transit stations",53,52.2857142857143,"Google"
2020-10-10,"Transit stations",58,52.5714285714286,"Google"
2020-10-11,"Transit stations",59,53.5714285714286,"Google"
2020-10-12,"Transit stations",51,53.4285714285714,"Google"
2020-10-13,"Transit stations",50,53.1428571428571,"Google"
2020-10-14,"Transit stations",51,53.1428571428571,"Google"
2020-10-15,"Transit stations",51,53.2857142857143,"Google"
2020-10-16,"Transit stations",55,53.5714285714286,"Google"
2020-10-17,"Transit stations",53,52.8571428571429,"Google"
2020-10-18,"Transit stations",54,52.1428571428571,"Google"
2020-10-19,"Transit stations",49,51.8571428571429,"Google"
2020-10-20,"Transit stations",49,51.7142857142857,"Google"
2020-10-21,"Transit stations",46,51,"Google"
2020-10-22,"Transit stations",48,50.5714285714286,"Google"
2020-10-23,"Transit stations",49,49.7142857142857,"Google"
2020-10-24,"Transit stations",52,49.5714285714286,"Google"
2020-10-25,"Transit stations",54,49.5714285714286,"Google"
2020-10-26,"Transit stations",46,49.1428571428571,"Google"
2020-10-27,"Transit stations",45,48.5714285714286,"Google"
2020-10-28,"Transit stations",46,48.5714285714286,"Google"
2020-10-29,"Transit stations",44,48,"Google"
2020-10-30,"Transit stations",49,48,"Google"
2020-10-31,"Transit stations",53,48.1428571428571,"Google"
2020-11-01,"Transit stations",57,48.5714285714286,"Google"
2020-11-02,"Transit stations",52,49.4285714285714,"Google"
2020-11-03,"Transit stations",54,50.7142857142857,"Google"
2020-11-04,"Transit stations",57,52.2857142857143,"Google"
2020-11-05,"Transit stations",40,51.7142857142857,"Google"
2020-11-06,"Transit stations",40,50.4285714285714,"Google"
2020-11-07,"Transit stations",38,48.2857142857143,"Google"
2020-11-08,"Transit stations",38,45.5714285714286,"Google"
2020-11-09,"Transit stations",42,44.1428571428571,"Google"
2020-11-10,"Transit stations",42,42.4285714285714,"Google"
2020-11-11,"Transit stations",41,40.1428571428571,"Google"
2020-11-12,"Transit stations",41,40.2857142857143,"Google"
2020-11-13,"Transit stations",42,40.5714285714286,"Google"
2020-11-14,"Transit stations",36,40.2857142857143,"Google"
2020-11-15,"Transit stations",39,40.4285714285714,"Google"
2020-11-16,"Transit stations",42,40.4285714285714,"Google"
2020-11-17,"Transit stations",42,40.4285714285714,"Google"
2020-11-18,"Transit stations",41,40.4285714285714,"Google"
2020-11-19,"Transit stations",40,40.2857142857143,"Google"
2020-11-20,"Transit stations",41,40.1428571428571,"Google"
2020-11-21,"Transit stations",41,40.8571428571429,"Google"
2020-11-22,"Transit stations",42,41.2857142857143,"Google"
2020-11-23,"Transit stations",42,41.2857142857143,"Google"
2020-11-24,"Transit stations",42,41.2857142857143,"Google"
2020-11-25,"Transit stations",41,41.2857142857143,"Google"
2020-11-26,"Transit stations",41,41.4285714285714,"Google"
2020-11-27,"Transit stations",42,41.5714285714286,"Google"
2020-11-28,"Transit stations",42,41.7142857142857,"Google"
2020-11-29,"Transit stations",41,41.5714285714286,"Google"
2020-11-30,"Transit stations",43,41.7142857142857,"Google"
